mode,set_size_bit,set_size,num_clients_per_server,max_weight,recommended_weight_scale_div
worst_overlap,23,8388608,7,1000000,33554432
worst_overlap,23,8388608,7,8000000,268435456
worst_overlap,23,8388608,8,8192,262144
worst_overlap,23,8388608,8,1000000,33554432
worst_overlap,23,8388608,8,8000000,268435456
worst_overlap,23,8388608,9,8192,262144
worst_overlap,23,8388608,9,1000000,33554432
worst_overlap,23,8388608,9,8000000,268435456
worst_overlap,23,8388608,10,8192,262144
worst_overlap,23,8388608,10,1000000,33554432
worst_overlap,23,8388608,10,8000000,268435456
worst_overlap,23,8388608,11,8192,262144
worst_overlap,23,8388608,11,1000000,33554432
worst_overlap,23,8388608,11,8000000,268435456
worst_overlap,23,8388608,12,8192,262144
worst_overlap,23,8388608,12,1000000,33554432
worst_overlap,23,8388608,12,8000000,268435456
worst_overlap,23,8388608,13,8192,262144
worst_overlap,23,8388608,13,1000000,33554432
worst_overlap,23,8388608,13,8000000,268435456
worst_overlap,23,8388608,14,8192,262144
worst_overlap,23,8388608,14,1000000,33554432
worst_overlap,23,8388608,14,8000000,268435456
worst_overlap,23,8388608,15,8192,262144
worst_overlap,23,8388608,15,1000000,33554432
worst_overlap,23,8388608,15,8000000,268435456
worst_overlap,23,8388608,16,8192,262144
worst_overlap,23,8388608,16,1000000,33554432
worst_overlap,23,8388608,16,8000000,268435456
worst_overlap,23,8388608,17,8192,262144
worst_overlap,23,8388608,17,1000000,33554432
worst_overlap,23,8388608,17,8000000,268435456
worst_overlap,23,8388608,18,8192,262144
worst_overlap,23,8388608,18,1000000,33554432
worst_overlap,23,8388608,18,8000000,268435456
worst_overlap,23,8388608,19,8192,262144
worst_overlap,23,8388608,19,1000000,33554432
worst_overlap,23,8388608,19,8000000,268435456
worst_overlap,23,8388608,20,8192,262144
worst_overlap,23,8388608,20,1000000,33554432
worst_overlap,23,8388608,20,8000000,268435456
worst_overlap,24,16777216,1,8192,131072
worst_overlap,24,16777216,1,1000000,16777216
worst_overlap,24,16777216,1,8000000,134217728
worst_overlap,24,16777216,2,8192,131072
worst_overlap,24,16777216,2,1000000,16777216
worst_overlap,24,16777216,2,8000000,134217728
worst_overlap,24,16777216,3,8192,262144
worst_overlap,24,16777216,3,1000000,33554432
worst_overlap,24,16777216,3,8000000,268435456
worst_overlap,24,16777216,4,8192,262144
worst_overlap,24,16777216,4,1000000,33554432
worst_overlap,24,16777216,4,8000000,268435456
worst_overlap,24,16777216,5,8192,262144
worst_overlap,24,16777216,5,1000000,33554432
worst_overlap,24,16777216,5,8000000,268435456
worst_overlap,24,16777216,6,8192,262144
worst_overlap,24,16777216,6,1000000,33554432
worst_overlap,24,16777216,6,8000000,268435456
worst_overlap,24,16777216,7,8192,262144
worst_overlap,24,16777216,7,1000000,33554432
worst_overlap,24,16777216,7,8000000,268435456
worst_overlap,24,16777216,8,8192,262144
worst_overlap,24,16777216,8,1000000,33554432
worst_overlap,24,16777216,8,8000000,268435456
worst_overlap,24,16777216,9,8192,262144
worst_overlap,24,16777216,9,1000000,33554432
worst_overlap,24,16777216,9,8000000,268435456
worst_overlap,24,16777216,10,8192,262144
worst_overlap,24,16777216,10,1000000,33554432
worst_overlap,24,16777216,10,8000000,268435456
worst_overlap,24,16777216,11,8192,524288
worst_overlap,24,16777216,11,1000000,33554432
worst_overlap,24,16777216,11,8000000,268435456
worst_overlap,24,16777216,12,8192,524288
worst_overlap,24,16777216,12,1000000,67108864
worst_overlap,24,16777216,12,8000000,536870912
worst_overlap,24,16777216,13,8192,524288
worst_overlap,24,16777216,13,1000000,67108864
worst_overlap,24,16777216,13,8000000,536870912
worst_overlap,24,16777216,14,8192,524288
worst_overlap,24,16777216,14,1000000,67108864
worst_overlap,24,16777216,14,8000000,536870912
worst_overlap,24,16777216,15,8192,524288
worst_overlap,24,16777216,15,1000000,67108864
worst_overlap,24,16777216,15,8000000,536870912
worst_overlap,24,16777216,16,8192,524288
worst_overlap,24,16777216,16,1000000,67108864
worst_overlap,24,16777216,16,8000000,536870912
worst_overlap,24,16777216,17,8192,524288
worst_overlap,24,16777216,17,1000000,67108864
worst_overlap,24,16777216,17,8000000,536870912
worst_overlap,24,16777216,18,8192,524288
worst_overlap,24,16777216,18,1000000,67108864
worst_overlap,24,16777216,18,8000000,536870912
worst_overlap,24,16777216,19,8192,524288
worst_overlap,24,16777216,19,1000000,67108864
worst_overlap,24,16777216,19,8000000,536870912
worst_overlap,24,16777216,20,8192,524288
worst_overlap,24,16777216,20,1000000,67108864
worst_overlap,24,16777216,20,8000000,536870912
